"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstprl","trstlgl","lrscale","gincdif","imbgeco","brncntr","gndr","eduyrs","hinctnta","iphlppla","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",58644,"HU",0.79973197,1.1710804,0.38747352,0.45376262,0,5,5,3,0,1,2,8,1,3,0.0007343689,830,10359
"ESS11e02",11,"2.0","20.11.2024",58669,"HU",1.2797022,1.2429147,0.38747352,0.48159653,8,6,0,3,5,1,1,11,8,2,0.00045893362,832,9733
"ESS11e02",11,"2.0","20.11.2024",58679,"HU",0.79614586,0.64838314,0.38747352,0.25123128,8,8,8,3,8,1,2,12,9,3,0.0007376768,726,10364
"ESS11e02",11,"2.0","20.11.2024",58698,"HU",1.2607338,0.7493717,0.38747352,0.2903617,0,0,4,4,2,1,2,8,5,3,0.0004658385,737,10180
"ESS11e02",11,"2.0","20.11.2024",58733,"HU",0.8094684,1.4723847,0.38747352,0.5705101,0,0,0,1,2,1,2,11,1,2,0.00072553585,839,10320
"ESS11e02",11,"2.0","20.11.2024",58744,"HU",1.2878537,0.91998774,0.38747352,0.35647088,4,4,5,2,3,1,1,14,77,3,0.00045602873,845,10177
"ESS11e02",11,"2.0","20.11.2024",58745,"HU",1.3121643,1.1977948,0.38747352,0.46411377,0,8,0,1,0,1,1,8,77,2,0.0004475799,820,9748
"ESS11e02",11,"2.0","20.11.2024",58768,"HU",1.2331502,1.1760935,0.38747352,0.45570508,8,10,7,3,5,1,1,14,77,3,0.00047625852,752,9368
"ESS11e02",11,"2.0","20.11.2024",58805,"HU",0.781485,0.7591919,0.38747352,0.29416674,9,8,9,1,2,1,2,16,3,1,0.0007515158,790,10379
"ESS11e02",11,"2.0","20.11.2024",58812,"HU",1.2845863,1.3951324,0.38747352,0.5405769,2,4,10,2,10,1,1,12,4,3,0.00045718867,863,9377
"ESS11e02",11,"2.0","20.11.2024",58838,"HU",0.7841711,1.180453,0.38747352,0.45739424,3,3,5,1,2,1,1,14,7,5,0.00074894156,819,10399
"ESS11e02",11,"2.0","20.11.2024",58854,"HU",1.2791057,1.4082379,0.38747352,0.5456549,4,7,3,1,4,1,2,14,6,3,0.00045914762,766,9674
"ESS11e02",11,"2.0","20.11.2024",58857,"HU",0.8094684,2.0908134,0.38747352,0.8101348,0,9,88,1,0,1,1,17,77,1,0.00072553585,839,10316
"ESS11e02",11,"2.0","20.11.2024",58858,"HU",0.7841711,0.8329875,0.38747352,0.32276058,7,8,4,1,88,1,2,15,8,4,0.00074894156,819,10288
"ESS11e02",11,"2.0","20.11.2024",58860,"HU",1.1908453,2.529949,0.38747352,0.9802882,5,7,3,2,4,1,2,16,6,2,0.00049317774,811,9927
"ESS11e02",11,"2.0","20.11.2024",58865,"HU",0.79973197,0.66650695,0.38747352,0.25825378,7,6,10,4,0,1,1,11,8,2,0.0007343689,830,10312
"ESS11e02",11,"2.0","20.11.2024",58876,"HU",1.267203,1.2723192,0.38747352,0.49299,2,2,0,1,8,1,1,12,4,2,0.00046346034,768,9532
"ESS11e02",11,"2.0","20.11.2024",58899,"HU",0.8177212,0.47555763,0.38747352,0.18426599,0,0,77,3,8,1,2,12,6,3,0.00071821344,799,10356
"ESS11e02",11,"2.0","20.11.2024",58901,"HU",1.2806692,1.7219745,0.38747352,0.6672195,88,5,77,3,3,1,1,15,77,4,0.00045858705,776,10110
"ESS11e02",11,"2.0","20.11.2024",58908,"HU",0.8177212,0.7578791,0.38747352,0.29365808,3,4,6,1,5,1,1,12,88,2,0.00071821344,799,9362
"ESS11e02",11,"2.0","20.11.2024",58912,"HU",0.8094684,1.5528274,0.38747352,0.60167944,6,6,5,3,5,1,1,12,88,2,0.00072553585,839,10269
"ESS11e02",11,"2.0","20.11.2024",58915,"HU",0.79973197,0.4445892,0.38747352,0.17226654,2,2,5,1,5,1,2,20,7,2,0.0007343689,830,10370
"ESS11e02",11,"2.0","20.11.2024",58924,"HU",1.2850088,0.5760031,0.38747352,0.22318594,6,8,88,1,88,1,2,12,8,2,0.0004570384,764,9447
"ESS11e02",11,"2.0","20.11.2024",58925,"HU",0.8177212,0.5337109,0.38747352,0.20679884,5,6,5,3,5,2,2,11,4,2,0.00071821344,799,10306
"ESS11e02",11,"2.0","20.11.2024",58928,"HU",1.2926091,2.4132416,0.38747352,0.93506724,2,4,10,2,2,1,1,15,10,2,0.00045435107,747,9786
"ESS11e02",11,"2.0","20.11.2024",58945,"HU",0.8177212,0.7798857,0.38747352,0.30218506,1,2,5,3,1,1,1,11,7,5,0.00071821344,799,10356
"ESS11e02",11,"2.0","20.11.2024",58946,"HU",0.79973197,0.66650695,0.38747352,0.25825378,7,6,5,1,4,1,1,13,4,2,0.0007343689,830,10352
"ESS11e02",11,"2.0","20.11.2024",58951,"HU",1.2557613,2.1395967,0.38747352,0.8290371,1,7,0,1,2,1,2,16,10,1,0.0004676831,825,9978
"ESS11e02",11,"2.0","20.11.2024",58958,"HU",0.79973197,0.2994289,0.38747352,0.11602077,6,6,4,5,6,1,2,11,5,4,0.0007343689,830,10373
"ESS11e02",11,"2.0","20.11.2024",58959,"HU",0.7841711,0.5601783,0.38747352,0.21705425,5,5,6,1,88,1,1,11,5,2,0.00074894156,819,10307
"ESS11e02",11,"2.0","20.11.2024",58963,"HU",0.79614586,0.77624905,0.38747352,0.30077595,8,7,8,3,7,1,2,12,9,2,0.0007376768,726,10364
"ESS11e02",11,"2.0","20.11.2024",58987,"HU",1.2790309,0.67307705,0.38747352,0.26079953,5,7,6,3,0,1,2,88,7,2,0.00045917445,807,9639
"ESS11e02",11,"2.0","20.11.2024",58996,"HU",1.2917486,0.5998228,0.38747352,0.23241545,0,3,10,1,0,1,2,11,5,1,0.00045465372,829,10101
"ESS11e02",11,"2.0","20.11.2024",59021,"HU",0.781485,1.4991462,0.38747352,0.58087945,6,0,5,1,5,1,1,9,88,2,0.0007515158,790,10341
"ESS11e02",11,"2.0","20.11.2024",59027,"HU",0.781485,0.36288214,0.38747352,0.14060722,2,3,5,1,5,1,2,12,77,3,0.0007515158,790,10224
"ESS11e02",11,"2.0","20.11.2024",59070,"HU",0.7841711,0.5418871,0.38747352,0.2099669,9,9,6,1,88,1,1,11,5,2,0.00074894156,819,10348
"ESS11e02",11,"2.0","20.11.2024",59074,"HU",0.781485,1.4589967,0.38747352,0.5653226,6,5,5,1,5,1,1,17,77,1,0.0007515158,790,10268
"ESS11e02",11,"2.0","20.11.2024",59110,"HU",1.2916256,0.8137478,0.38747352,0.31530574,2,7,0,1,4,1,2,12,77,1,0.00045469703,826,9624
"ESS11e02",11,"2.0","20.11.2024",59111,"HU",1.2693652,1.3483857,0.38747352,0.52246374,5,5,5,2,2,1,2,16,9,2,0.0004626709,734,9416
"ESS11e02",11,"2.0","20.11.2024",59135,"HU",0.8177212,0.73313254,0.38747352,0.28406945,3,5,2,1,6,1,1,11,3,2,0.00071821344,799,10389
"ESS11e02",11,"2.0","20.11.2024",59144,"HU",0.79973197,0.82881,0.38747352,0.3211419,3,3,77,1,0,1,1,16,77,2,0.0007343689,830,10065
"ESS11e02",11,"2.0","20.11.2024",59152,"HU",0.7841711,0.57644427,0.38747352,0.22335689,4,4,6,3,5,1,1,11,77,4,0.00074894156,819,10351
"ESS11e02",11,"2.0","20.11.2024",59166,"HU",0.79614586,0.64838314,0.38747352,0.25123128,2,2,77,3,1,1,2,88,6,3,0.0007376768,726,10346
"ESS11e02",11,"2.0","20.11.2024",59179,"HU",0.8094684,1.0958445,0.38747352,0.42461073,1,8,5,1,88,1,2,12,77,3,0.00072553585,839,10217
"ESS11e02",11,"2.0","20.11.2024",59190,"HU",1.2772434,3.1913278,0.38747352,1.236555,5,2,4,3,4,1,1,13,5,3,0.0004598171,803,9761
"ESS11e02",11,"2.0","20.11.2024",59193,"HU",1.1908453,1.8503784,0.38747352,0.7169726,7,6,0,2,8,1,1,12,7,4,0.00049317774,811,9926
"ESS11e02",11,"2.0","20.11.2024",59205,"HU",0.7841711,0.29360268,0.38747352,0.11376326,4,4,4,2,5,1,2,12,77,4,0.00074894156,819,10305
"ESS11e02",11,"2.0","20.11.2024",59282,"HU",1.3710899,1.0573511,0.38747352,0.40969554,6,8,3,2,7,1,2,6,4,2,0.00042834412,771,9973
"ESS11e02",11,"2.0","20.11.2024",59310,"HU",1.2863169,1.1532547,0.38747352,0.44685566,6,8,8,1,5,1,1,11,10,3,0.00045657362,780,10114
"ESS11e02",11,"2.0","20.11.2024",59316,"HU",0.8177212,0.5337109,0.38747352,0.20679884,7,8,10,2,0,1,2,11,6,3,0.00071821344,799,10338
"ESS11e02",11,"2.0","20.11.2024",59357,"HU",0.79973197,0.70901114,0.38747352,0.27472302,3,3,5,1,3,1,1,11,4,2,0.0007343689,830,10021
"ESS11e02",11,"2.0","20.11.2024",59372,"HU",1.2818341,0.7126005,0.38747352,0.27611384,4,4,8,3,6,1,2,11,4,2,0.0004581703,843,9803
"ESS11e02",11,"2.0","20.11.2024",59403,"HU",0.79973197,0.999579,0.38747352,0.3873104,1,1,5,1,9,1,1,18,4,1,0.0007343689,830,10383
"ESS11e02",11,"2.0","20.11.2024",59417,"HU",0.79614586,0.64838314,0.38747352,0.25123128,5,6,77,3,5,1,2,12,77,3,0.0007376768,726,10318
"ESS11e02",11,"2.0","20.11.2024",59426,"HU",0.781485,0.36288214,0.38747352,0.14060722,7,7,77,3,1,1,2,10,6,2,0.0007515158,790,10199
"ESS11e02",11,"2.0","20.11.2024",59441,"HU",0.79973197,0.37135515,0.38747352,0.14389028,1,0,7,2,4,1,2,11,4,4,0.0007343689,830,10349
"ESS11e02",11,"2.0","20.11.2024",59443,"HU",0.7841711,0.39448673,0.38747352,0.15285316,6,7,6,1,4,1,2,11,8,2,0.00074894156,819,10365
"ESS11e02",11,"2.0","20.11.2024",59457,"HU",0.8177212,0.3972224,0.38747352,0.15391316,0,0,5,3,0,1,2,12,77,3,0.00071821344,799,10290
"ESS11e02",11,"2.0","20.11.2024",59462,"HU",0.79973197,0.57129437,0.38747352,0.22136143,7,8,8,3,5,1,1,11,5,1,0.0007343689,830,10350
"ESS11e02",11,"2.0","20.11.2024",59468,"HU",0.7872055,0.5850802,0.38747352,0.22670308,7,7,10,2,5,1,2,12,3,2,0.00074605463,809,10280
"ESS11e02",11,"2.0","20.11.2024",59502,"HU",0.79973197,0.57129437,0.38747352,0.22136143,3,2,77,1,4,1,1,11,77,3,0.0007343689,830,10065
"ESS11e02",11,"2.0","20.11.2024",59510,"HU",1.2581804,0.56813854,0.38747352,0.22013864,0,0,2,1,5,1,2,14,6,1,0.00046678388,852,10044
"ESS11e02",11,"2.0","20.11.2024",59519,"HU",0.8094684,3.1090472,0.38747352,1.2046734,0,3,0,1,5,1,2,20,77,1,0.00072553585,839,10336
"ESS11e02",11,"2.0","20.11.2024",59555,"HU",1.2890666,2.8818471,0.38747352,1.1166395,0,5,5,2,0,1,1,10,77,1,0.00045559971,758,9453
"ESS11e02",11,"2.0","20.11.2024",59565,"HU",0.79973197,0.6264212,0.38747352,0.24272163,2,5,7,1,2,1,1,8,1,3,0.0007343689,830,10274
"ESS11e02",11,"2.0","20.11.2024",59571,"HU",1.304463,1.0623578,0.38747352,0.4116355,10,7,5,3,7,1,2,11,77,5,0.0004502223,861,9958
"ESS11e02",11,"2.0","20.11.2024",59583,"HU",1.2946571,0.4847346,0.38747352,0.18782182,2,8,5,1,88,1,2,13,10,1,0.00045363232,775,9899
"ESS11e02",11,"2.0","20.11.2024",59585,"HU",1.2498883,0.7874526,0.38747352,0.305117,8,8,10,3,0,1,2,12,6,3,0.00046988067,850,9509
"ESS11e02",11,"2.0","20.11.2024",59615,"HU",1.2884102,1.7756648,0.38747352,0.6880231,0,0,88,1,3,1,2,14,77,3,0.0004558318,748,9809
"ESS11e02",11,"2.0","20.11.2024",59633,"HU",1.3076197,2.7666473,0.38747352,1.0720025,0,6,0,1,5,1,1,16,77,2,0.0004491354,815,9449
"ESS11e02",11,"2.0","20.11.2024",59670,"HU",1.2366154,0.8833852,0.38747352,0.34228835,3,2,1,2,4,1,1,12,5,2,0.000474924,793,10196
"ESS11e02",11,"2.0","20.11.2024",59685,"HU",0.781485,0.6697525,0.38747352,0.25951135,1,5,5,2,0,1,1,11,9,4,0.0007515158,790,10368
"ESS11e02",11,"2.0","20.11.2024",59690,"HU",0.79973197,0.64416915,0.38747352,0.24959849,4,3,88,3,3,1,1,8,6,4,0.0007343689,830,10349
"ESS11e02",11,"2.0","20.11.2024",59695,"HU",1.2739806,2.0370376,0.38747352,0.7892981,4,4,7,3,88,1,1,14,10,2,0.00046099475,816,9949
"ESS11e02",11,"2.0","20.11.2024",59709,"HU",1.2607338,1.7797949,0.38747352,0.6896234,4,8,7,5,4,1,1,17,6,4,0.0004658385,737,10181
"ESS11e02",11,"2.0","20.11.2024",59727,"HU",1.304463,1.4273919,0.38747352,0.55307657,10,5,7,3,7,1,2,11,5,3,0.0004502223,861,9951
"ESS11e02",11,"2.0","20.11.2024",59734,"HU",1.284016,1.1383586,0.38747352,0.4410838,7,8,5,2,2,1,1,12,77,2,0.00045739175,755,10130
"ESS11e02",11,"2.0","20.11.2024",59750,"HU",1.2907349,2.6920884,0.38747352,1.043113,1,2,88,1,6,1,1,17,77,5,0.0004550108,868,10212
"ESS11e02",11,"2.0","20.11.2024",59764,"HU",1.2776278,1.2409,0.38747352,0.4808159,9,8,10,1,2,1,1,12,7,3,0.00045967873,795,9498
"ESS11e02",11,"2.0","20.11.2024",59776,"HU",0.79973197,0.48520827,0.38747352,0.18800536,8,5,10,1,4,1,2,11,3,2,0.0007343689,830,10021
"ESS11e02",11,"2.0","20.11.2024",59793,"HU",1.2845863,1.9668869,0.38747352,0.76211655,1,4,4,2,4,1,1,14,77,4,0.00045718867,863,9387
"ESS11e02",11,"2.0","20.11.2024",59815,"HU",1.2884102,1.1551313,0.38747352,0.4475828,0,2,88,1,3,1,1,10,2,4,0.0004558318,748,9819
"ESS11e02",11,"2.0","20.11.2024",59828,"HU",0.8094684,0.6746212,0.38747352,0.26139787,4,5,8,3,0,1,1,13,4,3,0.00072553585,839,10284
"ESS11e02",11,"2.0","20.11.2024",59894,"HU",1.2863169,0.8395544,0.38747352,0.3253051,8,9,9,2,6,1,2,11,3,3,0.00045657362,780,10115
"ESS11e02",11,"2.0","20.11.2024",59915,"HU",1.2855282,1.1017301,0.38747352,0.42689124,6,8,1,1,1,1,1,11,1,5,0.0004568537,856,9913
"ESS11e02",11,"2.0","20.11.2024",59916,"HU",1.2890666,1.2942715,0.38747352,0.5014959,10,10,10,1,0,1,1,12,10,2,0.00045559971,758,9461
"ESS11e02",11,"2.0","20.11.2024",59923,"HU",0.8094684,0.36552015,0.38747352,0.14162938,4,5,4,2,1,1,2,13,6,3,0.00072553585,839,10355
"ESS11e02",11,"2.0","20.11.2024",59932,"HU",0.8094684,0.6746212,0.38747352,0.26139787,6,7,3,2,5,1,1,11,3,3,0.00072553585,839,10284
"ESS11e02",11,"2.0","20.11.2024",59965,"HU",0.7841711,0.35150343,0.38747352,0.13619827,7,7,6,1,4,1,2,12,7,2,0.00074894156,819,10307
"ESS11e02",11,"2.0","20.11.2024",59968,"HU",0.8177212,0.7798857,0.38747352,0.30218506,3,3,5,2,7,1,1,12,9,4,0.00071821344,799,10075
"ESS11e02",11,"2.0","20.11.2024",59977,"HU",0.7841711,0.8425303,0.38747352,0.3264582,6,7,6,2,88,1,2,8,2,3,0.00074894156,819,10365
"ESS11e02",11,"2.0","20.11.2024",59997,"HU",0.8177212,0.73313254,0.38747352,0.28406945,4,4,3,1,6,1,1,11,10,3,0.00071821344,799,10075
"ESS11e02",11,"2.0","20.11.2024",60008,"HU",0.7872055,0.5850802,0.38747352,0.22670308,10,10,5,1,8,1,2,12,1,4,0.00074605463,809,10308
"ESS11e02",11,"2.0","20.11.2024",60017,"HU",1.3011717,0.8197621,0.38747352,0.3176361,5,5,9,3,7,1,2,12,7,4,0.00045136115,855,9470
"ESS11e02",11,"2.0","20.11.2024",60025,"HU",0.7872055,0.60707355,0.38747352,0.23522492,5,7,3,8,7,1,2,8,1,3,0.00074605463,809,10330
"ESS11e02",11,"2.0","20.11.2024",60029,"HU",1.3248862,1.7936084,0.38747352,0.69497573,8,8,77,1,8,1,2,15,2,1,0.00044328207,841,9781
"ESS11e02",11,"2.0","20.11.2024",60043,"HU",1.2500871,0.60725176,0.38747352,0.23529397,0,3,0,1,3,1,2,10,6,3,0.0004698059,789,9838
"ESS11e02",11,"2.0","20.11.2024",60050,"HU",0.7872055,1.020058,0.38747352,0.39524546,4,2,7,1,0,1,2,8,1,4,0.00074605463,809,10343
"ESS11e02",11,"2.0","20.11.2024",60058,"HU",1.304463,1.9607378,0.38747352,0.759734,7,9,10,3,3,1,1,11,6,3,0.0004502223,861,9953
"ESS11e02",11,"2.0","20.11.2024",60062,"HU",0.8094684,0.92536145,0.38747352,0.35855305,4,5,6,2,0,1,1,8,77,3,0.00072553585,839,10267
"ESS11e02",11,"2.0","20.11.2024",60068,"HU",1.2791057,2.537976,0.38747352,0.9833985,6,8,4,2,6,1,1,18,8,3,0.00045914762,766,9663
"ESS11e02",11,"2.0","20.11.2024",60071,"HU",1.2791057,0.80586,0.38747352,0.3122494,4,6,6,2,4,1,2,13,10,4,0.00045914762,766,9666
"ESS11e02",11,"2.0","20.11.2024",60072,"HU",0.7872055,0.8308245,0.38747352,0.32192248,7,9,5,3,2,1,1,12,77,4,0.00074605463,809,10319
"ESS11e02",11,"2.0","20.11.2024",60079,"HU",0.79973197,0.4023148,0.38747352,0.15588634,4,7,1,4,6,1,2,11,3,4,0.0007343689,830,10303
"ESS11e02",11,"2.0","20.11.2024",60081,"HU",0.7872055,0.803696,0.38747352,0.3114109,3,5,5,1,0,1,1,11,88,4,0.00074605463,809,10344
"ESS11e02",11,"2.0","20.11.2024",60088,"HU",1.2916256,2.7328074,0.38747352,1.0588905,10,10,0,3,77,1,1,16,77,1,0.00045469703,826,9621
"ESS11e02",11,"2.0","20.11.2024",60132,"HU",1.291736,1.881563,0.38747352,0.7290558,5,7,5,2,4,1,1,18,8,3,0.00045465818,779,9699
"ESS11e02",11,"2.0","20.11.2024",60133,"HU",0.79973197,0.43233988,0.38747352,0.16752025,5,6,7,3,2,1,2,11,2,2,0.0007343689,830,10376
"ESS11e02",11,"2.0","20.11.2024",60139,"HU",0.8094684,2.1515243,0.38747352,0.8336587,4,10,7,1,5,1,1,13,4,2,0.00072553585,839,10336
"ESS11e02",11,"2.0","20.11.2024",60148,"HU",0.7841711,0.46610603,0.38747352,0.18060374,6,4,6,2,4,1,2,8,4,3,0.00074894156,819,10377
"ESS11e02",11,"2.0","20.11.2024",60166,"HU",1.2623711,1.7329588,0.38747352,0.67147565,8,7,9,2,4,1,2,16,10,2,0.0004652343,743,9577
"ESS11e02",11,"2.0","20.11.2024",60189,"HU",1.2776278,0.8049288,0.38747352,0.31188858,4,3,5,1,2,1,2,12,77,2,0.00045967873,795,9497
"ESS11e02",11,"2.0","20.11.2024",60239,"HU",0.79973197,0.6264212,0.38747352,0.24272163,1,4,5,1,2,1,1,8,3,1,0.0007343689,830,10357
"ESS11e02",11,"2.0","20.11.2024",60247,"HU",0.781485,0.71246386,0.38747352,0.27606088,0,3,88,1,2,1,1,11,77,4,0.0007515158,790,10374
"ESS11e02",11,"2.0","20.11.2024",60269,"HU",0.781485,0.6697525,0.38747352,0.25951135,0,0,5,1,0,1,1,11,8,3,0.0007515158,790,10390
"ESS11e02",11,"2.0","20.11.2024",60298,"HU",0.7872055,0.5850802,0.38747352,0.22670308,0,3,0,1,0,1,2,12,77,3,0.00074605463,809,10271
"ESS11e02",11,"2.0","20.11.2024",60351,"HU",1.2908818,0.81327915,0.38747352,0.31512412,0,8,1,2,0,1,2,12,8,2,0.00045495905,772,9511
"ESS11e02",11,"2.0","20.11.2024",60369,"HU",1.2500871,0.96403646,0.38747352,0.37353858,0,0,88,2,3,1,2,8,2,4,0.0004698059,789,9832
"ESS11e02",11,"2.0","20.11.2024",60384,"HU",0.7841711,0.5601783,0.38747352,0.21705425,6,6,6,1,5,1,1,11,4,2,0.00074894156,819,10307
"ESS11e02",11,"2.0","20.11.2024",60387,"HU",1.2818341,0.7997406,0.38747352,0.30987832,6,4,4,1,3,1,2,11,1,2,0.0004581703,843,9801
"ESS11e02",11,"2.0","20.11.2024",60388,"HU",0.79614586,1.8395431,0.38747352,0.7127742,10,10,0,1,0,1,2,16,9,1,0.0007376768,726,10275
"ESS11e02",11,"2.0","20.11.2024",60399,"HU",0.8177212,0.7798857,0.38747352,0.30218506,2,77,77,2,7,1,1,12,10,2,0.00071821344,799,10272
"ESS11e02",11,"2.0","20.11.2024",60408,"HU",0.79973197,0.5732983,0.38747352,0.2221379,7,6,1,3,1,1,2,14,6,5,0.0007343689,830,10369
"ESS11e02",11,"2.0","20.11.2024",60420,"HU",0.79973197,1.3616112,0.38747352,0.5275883,9,5,4,2,5,1,1,17,77,2,0.0007343689,830,10021
"ESS11e02",11,"2.0","20.11.2024",60436,"HU",0.8094684,0.37587613,0.38747352,0.14564204,1,2,6,2,88,1,2,12,5,4,0.00072553585,839,10296
"ESS11e02",11,"2.0","20.11.2024",60448,"HU",0.781485,0.48757112,0.38747352,0.1889209,5,6,7,4,7,1,2,16,77,2,0.0007515158,790,10313
"ESS11e02",11,"2.0","20.11.2024",60462,"HU",0.781485,0.57609004,0.38747352,0.22321963,0,1,5,2,0,1,2,8,1,3,0.0007515158,790,10390
"ESS11e02",11,"2.0","20.11.2024",60486,"HU",0.781485,0.48757112,0.38747352,0.1889209,1,5,88,2,5,1,2,11,6,2,0.0007515158,790,10156
"ESS11e02",11,"2.0","20.11.2024",60497,"HU",1.349171,1.6381252,0.38747352,0.6347301,6,7,7,3,0,1,2,8,6,3,0.00043530308,773,10208
"ESS11e02",11,"2.0","20.11.2024",60517,"HU",1.3045853,0.7052666,0.38747352,0.27327213,5,6,5,2,0,1,2,11,4,3,0.0004501801,798,10124
"ESS11e02",11,"2.0","20.11.2024",60528,"HU",1.2576994,1.3512992,0.38747352,0.52359265,3,88,88,1,3,1,2,8,77,3,0.0004669624,843,9858
"ESS11e02",11,"2.0","20.11.2024",60557,"HU",0.79614586,1.5549262,0.38747352,0.6024927,6,6,6,3,3,1,1,16,88,3,0.0007376768,726,10394
"ESS11e02",11,"2.0","20.11.2024",60564,"HU",0.79614586,1.0293343,0.38747352,0.39883977,4,8,5,3,1,1,2,8,1,3,0.0007376768,726,10375
"ESS11e02",11,"2.0","20.11.2024",60585,"HU",1.2878537,0.6478704,0.38747352,0.25103262,3,5,5,1,4,1,2,11,1,4,0.00045602873,845,10163
"ESS11e02",11,"2.0","20.11.2024",60608,"HU",1.2855282,1.712979,0.38747352,0.66373396,5,6,5,1,5,1,2,11,88,2,0.0004568537,856,9903
"ESS11e02",11,"2.0","20.11.2024",60612,"HU",1.2208759,0.74072206,0.38747352,0.2870102,7,8,8,2,0,1,2,11,1,2,0.00048104674,804,10064
"ESS11e02",11,"2.0","20.11.2024",60619,"HU",1.2917486,1.1776608,0.38747352,0.4563124,2,0,77,1,2,1,1,11,4,2,0.00045465372,829,10095
"ESS11e02",11,"2.0","20.11.2024",60623,"HU",1.3116134,2.1074233,0.38747352,0.8165707,8,7,10,1,1,1,1,8,5,2,0.00044776787,834,9502
"ESS11e02",11,"2.0","20.11.2024",60628,"HU",1.2855282,0.80204535,0.38747352,0.31077132,5,6,3,2,3,1,2,12,3,3,0.0004568537,856,9909
"ESS11e02",11,"2.0","20.11.2024",60639,"HU",0.79973197,0.48520827,0.38747352,0.18800536,5,5,4,1,4,1,2,11,3,2,0.0007343689,830,10383
"ESS11e02",11,"2.0","20.11.2024",60646,"HU",0.79973197,1.2038776,0.38747352,0.46647066,9,9,8,4,6,1,1,17,88,2,0.0007343689,830,10297
"ESS11e02",11,"2.0","20.11.2024",60666,"HU",0.7841711,0.8425303,0.38747352,0.3264582,6,5,6,1,5,1,2,10,2,1,0.00074894156,819,10300
"ESS11e02",11,"2.0","20.11.2024",60703,"HU",0.79614586,0.64838314,0.38747352,0.25123128,0,0,77,1,0,1,2,12,9,3,0.0007376768,726,10397
"ESS11e02",11,"2.0","20.11.2024",60713,"HU",1.301652,3.4597223,0.38747352,1.3405508,5,5,77,2,1,1,1,12,77,2,0.0004511946,783,9772
"ESS11e02",11,"2.0","20.11.2024",60714,"HU",1.3011717,0.92000616,0.38747352,0.356478,9,7,9,3,8,1,2,11,8,3,0.00045136115,855,9486
"ESS11e02",11,"2.0","20.11.2024",60741,"HU",1.3111435,0.725279,0.38747352,0.2810264,1,6,1,2,7,1,2,12,6,3,0.00044792832,782,9961
"ESS11e02",11,"2.0","20.11.2024",60750,"HU",1.2664669,1.0911173,0.38747352,0.42277905,6,6,5,2,5,1,1,12,7,2,0.00046372972,769,10119
"ESS11e02",11,"2.0","20.11.2024",60765,"HU",1.2714589,1.2765926,0.38747352,0.49464583,3,2,0,2,9,1,1,12,7,2,0.00046190902,824,9549
"ESS11e02",11,"2.0","20.11.2024",60780,"HU",0.781485,0.6512994,0.38747352,0.25236127,0,0,5,1,5,1,1,11,4,2,0.0007515158,790,10341
"ESS11e02",11,"2.0","20.11.2024",60816,"HU",0.79614586,1.1966866,0.38747352,0.46368438,8,6,7,2,0,1,1,11,8,3,0.0007376768,726,10309
"ESS11e02",11,"2.0","20.11.2024",60896,"HU",0.7841711,0.5601783,0.38747352,0.21705425,1,5,5,2,7,2,1,12,10,2,0.00074894156,819,10331
"ESS11e02",11,"2.0","20.11.2024",60917,"HU",0.79614586,0.8711723,0.38747352,0.33755618,4,4,3,3,3,1,2,11,3,5,0.0007376768,726,10339
"ESS11e02",11,"2.0","20.11.2024",60936,"HU",0.781485,0.36288214,0.38747352,0.14060722,0,5,88,1,0,1,2,12,77,4,0.0007515158,790,10374
"ESS11e02",11,"2.0","20.11.2024",60956,"HU",0.79614586,0.64838314,0.38747352,0.25123128,8,7,8,3,5,1,2,12,9,2,0.0007376768,726,10322
"ESS11e02",11,"2.0","20.11.2024",61002,"HU",1.2784417,1.1655289,0.38747352,0.45161158,1,2,2,2,4,1,1,15,5,3,0.0004593861,800,10078
"ESS11e02",11,"2.0","20.11.2024",61004,"HU",0.79973197,0.68900454,0.38747352,0.26697102,2,2,5,2,8,1,1,15,3,2,0.0007343689,830,10285
"ESS11e02",11,"2.0","20.11.2024",61014,"HU",0.7872055,0.5439841,0.38747352,0.21077944,3,5,5,1,0,1,1,12,4,2,0.00074605463,809,10282
"ESS11e02",11,"2.0","20.11.2024",61064,"HU",0.79614586,1.2370805,0.38747352,0.4793359,10,10,10,2,0,1,1,12,77,1,0.0007376768,726,10275
"ESS11e02",11,"2.0","20.11.2024",61065,"HU",0.79973197,0.7555124,0.38747352,0.29274106,5,5,8,2,4,1,2,20,8,3,0.0007343689,830,10274
"ESS11e02",11,"2.0","20.11.2024",61076,"HU",0.79973197,0.7555124,0.38747352,0.29274106,8,5,7,2,4,1,2,15,8,2,0.0007343689,830,9627
"ESS11e02",11,"2.0","20.11.2024",61112,"HU",0.781485,0.71246386,0.38747352,0.27606088,2,4,3,1,5,1,1,11,77,4,0.0007515158,790,10085
"ESS11e02",11,"2.0","20.11.2024",61122,"HU",1.2908818,1.3337287,0.38747352,0.51678455,9,10,10,1,0,1,1,12,6,2,0.00045495905,772,9513
"ESS11e02",11,"2.0","20.11.2024",61127,"HU",0.7872055,0.803696,0.38747352,0.3114109,0,0,77,1,4,1,1,11,77,2,0.00074605463,809,10385
"ESS11e02",11,"2.0","20.11.2024",61138,"HU",1.2885581,0.67809075,0.38747352,0.2627422,4,8,0,1,5,1,2,14,77,1,0.0004557795,741,9596
